"state","with_kids","low_income","month","n_snap","month_num"
"Wisconsin",1,NA,"april",36400.0006384544,4
"Wisconsin",1,NA,"august",37043.5239358067,8
"Wisconsin",1,NA,"december",15185.77297495,12
"Wisconsin",1,NA,"february",29514.84082083,2
"Wisconsin",1,NA,"january",30856.8475097967,1
"Wisconsin",1,NA,"july",32173.5644427844,7
"Wisconsin",1,NA,"june",31887.8008863067,6
"Wisconsin",1,NA,"march",32278.57595561,3
"Wisconsin",1,NA,"may",32568.70747834,5
"Wisconsin",1,NA,"november",24796.96459784,11
"Wisconsin",1,NA,"october",41466.70855607,10
"Wisconsin",1,NA,"september",39314.7883341825,9
"Wyoming",0,0,"april",1111.673005706,4
"Wyoming",0,0,"august",1519.58046607237,8
"Wyoming",0,0,"december",3895.36268707,12
"Wyoming",0,0,"february",948.964066713143,2
"Wyoming",0,0,"january",948.964066713143,1
"Wyoming",0,0,"july",1024.70600315613,7
"Wyoming",0,0,"june",978.563649164875,6
"Wyoming",0,0,"march",1066.34690352886,3
"Wyoming",0,0,"may",978.563649164875,5
"Wyoming",0,0,"november",2182.33023135,11
"Wyoming",0,0,"october",1673.49570326,10
"Wyoming",0,0,"september",1584.279909707,9
"Wyoming",0,1,"april",2396.12105142944,4
"Wyoming",0,1,"august",2734.41895868833,8
"Wyoming",0,1,"december",2878.975020925,12
"Wyoming",0,1,"february",1675.803738675,2
"Wyoming",0,1,"january",1607.47332098611,1
"Wyoming",0,1,"july",2744.89462272056,7
"Wyoming",0,1,"june",2463.639297025,6
"Wyoming",0,1,"march",1798.18498121722,3
"Wyoming",0,1,"may",2409.57409214278,5
"Wyoming",0,1,"november",3453.14385236,11
"Wyoming",0,1,"october",2644.03859472333,10
"Wyoming",0,1,"september",2611.9908977465,9
"Wyoming",0,NA,"april",444.471090885,4
"Wyoming",0,NA,"august",1247.71914758,8
"Wyoming",0,NA,"february",620.36254581,2
"Wyoming",0,NA,"january",620.36254581,1
"Wyoming",0,NA,"july",1120.590978275,7
"Wyoming",0,NA,"june",721.63050806675,6
"Wyoming",0,NA,"march",620.36254581,3
"Wyoming",0,NA,"may",444.471090885,5
"Wyoming",0,NA,"october",896.192428805,10
"Wyoming",0,NA,"september",1157.26971857,9
"Wyoming",1,0,"april",1015.29245046714,4
"Wyoming",1,0,"august",1150.69301338,8
"Wyoming",1,0,"december",993.68691567,12
"Wyoming",1,0,"february",481.895702337333,2
"Wyoming",1,0,"january",481.895702337333,1
"Wyoming",1,0,"july",915.436988027143,7
"Wyoming",1,0,"june",1024.05073648143,6
"Wyoming",1,0,"march",897.563639813429,3
"Wyoming",1,0,"may",1045.06981951286,5
"Wyoming",1,0,"november",2550.94102361133,11
"Wyoming",1,0,"october",2462.63041456733,10
"Wyoming",1,0,"september",1506.32033947486,9
"Wyoming",1,1,"april",3796.93387894989,4
"Wyoming",1,1,"august",4810.966122011,8
"Wyoming",1,1,"december",6913.27852031,12
"Wyoming",1,1,"february",3665.17206229878,2
"Wyoming",1,1,"january",3638.56130812656,1
"Wyoming",1,1,"july",4717.15172141211,7
"Wyoming",1,1,"june",4417.48942192322,6
"Wyoming",1,1,"march",3665.17206229878,3
"Wyoming",1,1,"may",3806.45669824878,5
"Wyoming",1,1,"november",6479.33183391333,11
"Wyoming",1,1,"october",6557.24789041983,10
"Wyoming",1,1,"september",5520.23361910738,9
"Wyoming",1,NA,"april",2445.57227893875,4
"Wyoming",1,NA,"august",2411.02019913444,8
"Wyoming",1,NA,"december",1627.970630685,12
"Wyoming",1,NA,"february",2481.9129586775,2
"Wyoming",1,NA,"january",2366.5578614675,1
"Wyoming",1,NA,"july",2273.12267616889,7
"Wyoming",1,NA,"june",2364.87038448556,6
"Wyoming",1,NA,"march",2366.5578614675,3
"Wyoming",1,NA,"may",2196.17572331556,5
"Wyoming",1,NA,"november",3895.23072777333,11
"Wyoming",1,NA,"october",3635.08636091,10
"Wyoming",1,NA,"september",3872.97111792429,9
